document,topic,score
9154,15,0.1613156
5894,15,0.16115375
13233,15,0.16102625
4084,15,0.16071872
8979,15,0.16049492
17794,15,0.15992162
6334,15,0.15933038
1801,15,0.15924492
13743,15,0.1589171
10072,15,0.15836553
11368,15,0.15824458
1552,15,0.15811694
10719,15,0.15793154
4024,15,0.15788503
15573,15,0.15779567
17473,15,0.15767948
13987,15,0.15669899
13399,15,0.15595497
12081,15,0.15525176
6843,15,0.15522882
8151,15,0.15505548
13742,15,0.15504393
6088,15,0.155015
11491,15,0.15478317
4531,15,0.15445836
2175,15,0.15383863
16525,15,0.15347788
11710,15,0.15346357
2594,15,0.15312406
15402,15,0.15286437
16278,15,0.1524821
2674,15,0.1512105
11018,15,0.15109368
10793,15,0.151028
15212,15,0.15089755
456,15,0.1504372
9894,15,0.15015736
2011,15,0.15001388
1576,15,0.14984724
17180,15,0.14946014
8142,15,0.14924258
12191,15,0.14920011
13348,15,0.14840001
13241,15,0.14805566
11020,15,0.14798151
16793,15,0.14793494
12250,15,0.14744484
3894,15,0.14739631
4628,15,0.14698517
1730,15,0.14690042
8780,15,0.1466798
4261,15,0.14664768
6734,15,0.1458799
12117,15,0.1457878
1164,15,0.14555314
17472,15,0.14547111
8334,15,0.14491566
660,15,0.14480224
1857,15,0.1443935
16456,15,0.14436863
3289,15,0.14431979
8961,15,0.14421068
2149,15,0.14418706
2750,15,0.14379293
16743,15,0.143715
8540,15,0.14362976
11859,15,0.14350365
11083,15,0.14331456
17746,15,0.14312781
4529,15,0.14306144
13455,15,0.14291091
5281,15,0.1429052
8270,15,0.14279854
2522,15,0.14278938
16769,15,0.14235124
8101,15,0.14206433
1011,15,0.14187974
2158,15,0.14185508
3229,15,0.14178953
8042,15,0.14144349
6785,15,0.14139162
1063,15,0.14138208
16594,15,0.14074415
10896,15,0.14072502
16649,15,0.14072473
6399,15,0.1401571
644,15,0.1400849
6080,15,0.13964652
14463,15,0.13948986
9869,15,0.13904156
8093,15,0.13903682
12797,15,0.13897549
4835,15,0.13860449
759,15,0.1384975
18616,15,0.13848707
16398,15,0.13804948
10335,15,0.1378536
13774,15,0.13784325
3098,15,0.13783334
2593,15,0.1376726
2041,15,0.13754049
5979,15,0.1372917
12355,15,0.13724253
38,15,0.13716063
17399,15,0.13704544
1971,15,0.13701631
12267,15,0.1370062
2150,15,0.13617757
4063,15,0.13609791
383,15,0.13599552
0,15,0.13597655
15947,15,0.13520059
8392,15,0.13519691
7324,15,0.13482232
18055,15,0.13440739
18231,15,0.13440368
12014,15,0.13395433
13871,15,0.13395056
14331,15,0.13392974
18579,15,0.1333589
14269,15,0.13325907
13579,15,0.13301584
11426,15,0.13301104
7534,15,0.13289708
15836,15,0.13278615
690,15,0.13150176
14125,15,0.13149527
4958,15,0.131486
3249,15,0.1310612
4900,15,0.13105512
401,15,0.13095082
7328,15,0.13046452
4889,15,0.12973377
10710,15,0.1294976
8396,15,0.12940118
10123,15,0.12923814
18367,15,0.12922372
12120,15,0.12919697
14149,15,0.12919408
15236,15,0.1287715
3379,15,0.12847441
15230,15,0.12841235
8567,15,0.12832077
8900,15,0.12829085
15660,15,0.1281764
10543,15,0.12794611
12812,15,0.1279319
6357,15,0.12764013
17591,15,0.12719497
5188,15,0.12692492
12408,15,0.12687896
7330,15,0.12685142
1,15,0.12618034
17115,15,0.12593758
111,15,0.12590128
9817,15,0.12582059
11806,15,0.12579517
5467,15,0.12576465
16946,15,0.12568873
14467,15,0.12551098
1036,15,0.12522824
8660,15,0.12458643
18533,15,0.124323465
15811,15,0.1239794
12016,15,0.1238085
6727,15,0.12370813
11737,15,0.123490505
15117,15,0.12330168
4144,15,0.123068884
13699,15,0.12303264
11344,15,0.12264956
1582,15,0.1226404
11713,15,0.12245984
958,15,0.12242785
16991,15,0.12231879
16081,15,0.12223991
12890,15,0.122100785
216,15,0.12209461
3539,15,0.12206224
17021,15,0.12204442
6793,15,0.121999875
4452,15,0.12190098
11798,15,0.12168058
11911,15,0.121560544
13738,15,0.12109478
6305,15,0.12103223
16908,15,0.12079132
14826,15,0.12072555
631,15,0.12046897
7648,15,0.11978244
13686,15,0.11976168
799,15,0.1196469
2571,15,0.119339906
15070,15,0.119219534
7979,15,0.11905457
9860,15,0.11898223
3436,15,0.11845664
14957,15,0.11832523
8158,15,0.118180804
9457,15,0.118029475
14997,15,0.117805526
6836,15,0.11690207
15106,15,0.116593994
7380,15,0.11631277
12940,15,0.11630442
10026,15,0.11579008
1535,15,0.115469635
3750,15,0.11543132
12006,15,0.1153879
6045,15,0.11526274
320,15,0.11520247
6865,15,0.114766285
15153,15,0.11460404
11175,15,0.114518166
3528,15,0.11446016
13273,15,0.114386804
16386,15,0.113698006
15214,15,0.113593854
5689,15,0.11357443
3170,15,0.11322285
6132,15,0.11295506
14589,15,0.112435214
11039,15,0.11224836
12621,15,0.11158007
6250,15,0.11146539
4279,15,0.11137631
17983,15,0.11103507
348,15,0.11083885
16739,15,0.11078681
278,15,0.110752635
13132,15,0.110730425
6508,15,0.110594474
2675,15,0.11046149
1877,15,0.11037245
6845,15,0.11014693
11894,15,0.109946676
1092,15,0.10977847
9871,15,0.10959298
11326,15,0.10882391
8776,15,0.10870816
2271,15,0.10849824
15997,15,0.10765451
14720,15,0.10740223
16138,15,0.10705471
7894,15,0.10701632
904,15,0.1069769
3164,15,0.106802516
2379,15,0.106760554
2738,15,0.10674672
13412,15,0.10660628
8470,15,0.10656765
6141,15,0.106123075
9729,15,0.10608266
16037,15,0.10607093
18687,15,0.10592377
8435,15,0.10548263
48,15,0.10498013
15199,15,0.104910575
7546,15,0.10474363
3100,15,0.10416792
17916,15,0.104066946
9937,15,0.1037762
2566,15,0.10335734
8717,15,0.10334077
5144,15,0.10248711
10968,15,0.102089696
15175,15,0.10196397
5668,15,0.101952024
6139,15,0.10194315
9110,15,0.10151959
10216,15,0.100467525
11925,15,0.09885654
643,15,0.097997
13559,15,0.09795133
14153,15,0.09760909
17331,15,0.097588
2298,15,0.09726515
8298,15,0.09669929
15259,15,0.0966187
8688,15,0.096253574
17191,15,0.095503025
4435,15,0.09538242
8168,15,0.09485801
11580,15,0.093412414
2870,15,0.09304755
13555,15,0.09229191
1407,15,0.09224562
15299,15,0.092037566
1199,15,0.09166816
2453,15,0.090417825
17455,15,0.08914485
3283,15,0.087293334
5001,15,0.08593757
11889,15,0.085227154
9441,15,0.07752386
17750,15,0.07650206
9495,15,0.07537953
4550,16,0.2861447
1363,16,0.2631608
3759,16,0.26100317
18456,16,0.25353986
6859,16,0.25259823
17276,16,0.245294
17045,16,0.235106
80,16,0.23234771
12491,16,0.23108272
13328,16,0.22862957
12881,16,0.22195563
16312,16,0.21543209
9200,16,0.21148781
5770,16,0.21118563
14683,16,0.20953088
15302,16,0.20925952
12154,16,0.2061665
17084,16,0.20577711
7477,16,0.20141794
3205,16,0.19902779
13186,16,0.19842765
782,16,0.19477955
1851,16,0.19322143
13633,16,0.19262464
2043,16,0.1922682
2155,16,0.19097032
6191,16,0.19090822
9355,16,0.19017486
2790,16,0.1894997
6295,16,0.18462567
23,16,0.18373817
7661,16,0.18247119
8880,16,0.18242255
1214,16,0.18195142
7433,16,0.17838101
4603,16,0.17747054
11450,16,0.17656167
13998,16,0.17623597
7141,16,0.17402911
12559,16,0.17300637
5531,16,0.17279884
1979,16,0.17279077
11216,16,0.17209193
16730,16,0.17174993
11904,16,0.17147572
6011,16,0.17137761
5312,16,0.17127897
12793,16,0.17113432
673,16,0.17097118
6550,16,0.16851324
14209,16,0.16812307
6738,16,0.16652194
4545,16,0.16647762
3933,16,0.16587332
10810,16,0.16522795
14234,16,0.16496071
10616,16,0.16463111
3560,16,0.16283062
2693,16,0.16185266
10394,16,0.16148227
18670,16,0.16146183
16652,16,0.16143198
1744,16,0.16138549
1797,16,0.16091058
12142,16,0.16045243
14021,16,0.1602874
7252,16,0.16015328
12018,16,0.15948524
17453,16,0.15895256
14484,16,0.15756954
13044,16,0.15736847
11565,16,0.15721321
12297,16,0.15661103
3588,16,0.1565279
4387,16,0.15629464
7089,16,0.15614492
8655,16,0.15585251
15027,16,0.15576504
1863,16,0.155225
15890,16,0.15515684
3444,16,0.15508004
4728,16,0.15480372
12444,16,0.15407921
793,16,0.15403531
9232,16,0.15396465
12424,16,0.15391861
4070,16,0.15387446
13189,16,0.15358698
5823,16,0.15284823
2091,16,0.15270537
10687,16,0.15219128
3278,16,0.15181132
7935,16,0.15163168
9461,16,0.15146695
7360,16,0.15137391
6303,16,0.15081088
4098,16,0.15077856
15477,16,0.1502681
15162,16,0.1502063
18603,16,0.15010965
1937,16,0.1498922
237,16,0.14944808
16534,16,0.14896478
413,16,0.14857516
12574,16,0.14845403
14965,16,0.14815389
16443,16,0.14797711
7095,16,0.1475913
12885,16,0.14700785
4466,16,0.1469552
7847,16,0.14687148
11524,16,0.14678945
202,16,0.1464569
16238,16,0.14635669
5092,16,0.14634724
6965,16,0.14488031
12414,16,0.14419653
13028,16,0.14406994
13055,16,0.14363678
15600,16,0.14352557
12916,16,0.14330843
6074,16,0.14290597
11875,16,0.14215776
2586,16,0.14214993
16090,16,0.14212444
6553,16,0.14205743
14487,16,0.1417298
6787,16,0.14165436
14972,16,0.14148393
11614,16,0.14134832
4723,16,0.14132321
104,16,0.14105271
2424,16,0.14093204
250,16,0.14090422
17291,16,0.14074251
343,16,0.14060846
13635,16,0.14056289
11574,16,0.14020585
14312,16,0.13979919
9069,16,0.13969174
4249,16,0.1394535
15253,16,0.13916023
14402,16,0.13875654
18384,16,0.1387302
9371,16,0.13802953
2015,16,0.13790724
11345,16,0.13776866
16293,16,0.13769741
5797,16,0.13754922
12061,16,0.13709922
252,16,0.1369787
952,16,0.13683197
169,16,0.13682649
9296,16,0.13628808
1639,16,0.13613753
15244,16,0.1359131
4290,16,0.1355106
16961,16,0.13531616
16731,16,0.13469063
7558,16,0.1345718
620,16,0.13267364
17935,16,0.13229673
3321,16,0.13221034
15785,16,0.13206357
10728,16,0.1319886
10746,16,0.13197821
8098,16,0.13190688
18078,16,0.13154489
4551,16,0.13128294
11835,16,0.12937638
10987,16,0.12930845
17768,16,0.12928651
3261,16,0.12923786
14749,16,0.12912862
17153,16,0.12893893
322,16,0.12871873
6071,16,0.12864527
4660,16,0.12833767
8622,16,0.12824011
5950,16,0.12812392
10512,16,0.12805541
18357,16,0.12756445
5925,16,0.12746735
8520,16,0.12741224
2843,16,0.1271373
2429,16,0.12691605
189,16,0.12657371
18132,16,0.12621573
16283,16,0.12616372
12964,16,0.1256587
2648,16,0.12561986
14145,16,0.12558782
2866,16,0.124848075
3485,16,0.12448281
14068,16,0.124252215
10234,16,0.12422353
15018,16,0.12403093
16588,16,0.12371359
1082,16,0.12357353
16514,16,0.12355215
13530,16,0.123523645
18220,16,0.12312067
11445,16,0.12303874
14227,16,0.12273263
2438,16,0.122351594
1977,16,0.12215478
5743,16,0.121970855
7034,16,0.12188226
7480,16,0.121575855
1109,16,0.12130935
12139,16,0.12091898
9730,16,0.12087529
18194,16,0.12082644
14891,16,0.12078997
12818,16,0.12067153
15588,16,0.12062807
650,16,0.120483615
16186,16,0.120437205
13499,16,0.120427765
6882,16,0.11989613
8749,16,0.1198778
8811,16,0.11945049
9350,16,0.119389534
9021,16,0.11938236
196,16,0.119312
5167,16,0.11925781
6443,16,0.11900889
18462,16,0.11899332
18648,16,0.118881546
11979,16,0.118802726
8620,16,0.1187842
1622,16,0.11869681
17871,16,0.118666835
14430,16,0.11851274
15790,16,0.11848546
6832,16,0.118324295
15167,16,0.1177961
17490,16,0.11749389
15054,16,0.11739305
14815,16,0.117379256
18222,16,0.11718488
2209,16,0.117092445
9376,16,0.11695569
13034,16,0.116719656
3585,16,0.11664342
15030,16,0.116582766
16858,16,0.11653567
10000,16,0.11633694
13358,16,0.11632695
4343,16,0.11617448
16768,16,0.116138525
15019,16,0.11602997
3357,16,0.11601788
17319,16,0.115600884
3085,16,0.11532279
13613,16,0.11513973
4779,16,0.115090944
2443,16,0.11472703
5006,16,0.11409138
14128,16,0.113711074
637,16,0.11351496
18307,16,0.1134959
17309,16,0.11330857
5493,16,0.11305407
17176,16,0.112983644
3400,16,0.11296704
18428,16,0.112925954
17131,16,0.11265512
208,16,0.11256807
10028,16,0.11227339
6464,16,0.11226683
6081,16,0.112015165
12902,16,0.11166566
611,16,0.111446746
10337,16,0.11081881
9822,16,0.11031772
11068,16,0.11030898
14562,16,0.110115565
16158,16,0.110069185
12682,16,0.10973532
18741,16,0.10971766
12275,16,0.10946817
16546,16,0.10939867
15112,16,0.109249644
8051,16,0.10894151
7506,16,0.10881325
2572,16,0.10843894
18356,16,0.10791254
10369,16,0.10775909
14224,16,0.107414134
9876,16,0.10727886
1663,16,0.10686448
1670,16,0.1068301
18498,16,0.10654857
16445,16,0.105830096
11381,16,0.10579188
6408,16,0.10578018
13090,16,0.10544816
16474,16,0.10536977
18666,16,0.1053096
10771,16,0.10477287
17772,16,0.104160115
7339,16,0.1036431
17351,16,0.1035536
16410,16,0.10334526
13492,16,0.10327453
13454,16,0.102984786
6021,16,0.102983765
2025,16,0.10294098
6114,16,0.10289128
12630,16,0.10285621
1793,16,0.102443814
3292,16,0.10244164
12778,16,0.10243472
1918,16,0.10223546
4575,16,0.10216516
12852,16,0.102119625
14385,16,0.1016273
16223,16,0.10042246
13371,16,0.10026384
5521,16,0.099875554
10046,16,0.09986695
9158,16,0.09944996
3719,16,0.09939183
14161,16,0.098995596
8350,16,0.09893642
17181,16,0.09855049
12975,16,0.09852178
6501,16,0.098151125
5246,16,0.09814117
7861,16,0.097851135
8459,16,0.09693726
4615,16,0.096571855
16538,16,0.096394375
9821,16,0.09588334
17210,16,0.095382735
11341,16,0.09522883
12594,16,0.09503794
16144,16,0.09457346
12681,16,0.09388388
4746,16,0.093516745
5136,16,0.09337948
8534,16,0.09264571
9674,16,0.092178084
10039,16,0.09184801
10327,16,0.09064831
15215,16,0.08887455
12588,16,0.087974414
8242,16,0.087838545
12722,16,0.08655745
9763,16,0.08595021
12052,16,0.085021436
13616,16,0.08372756
17573,16,0.08360155
7927,16,0.082937494
9361,16,0.08232957
18083,16,0.08173465
3760,16,0.07795372
12274,16,0.07651607
4351,17,0.39612237
9357,17,0.35514575
2070,17,0.34779823
6159,17,0.34426498
6977,17,0.342822
1390,17,0.31694642
16585,17,0.3136846
3500,17,0.3100427
7548,17,0.2895051
11617,17,0.2675157
8831,17,0.24981672
2026,17,0.24771608
122,17,0.24091424
4836,17,0.21214736
5736,17,0.20753893
10764,17,0.20676513
14918,17,0.20239216
10060,17,0.20205674
1165,17,0.1980486
2435,17,0.19770001
12457,17,0.19071868
17593,17,0.18997467
5762,17,0.18771602
2911,17,0.18751976
6934,17,0.1871174
16664,17,0.18545425
11183,17,0.18543226
14143,17,0.1849672
10001,17,0.18357791
13840,17,0.18222971
17968,17,0.1817929
15627,17,0.17799279
7823,17,0.17764758
2662,17,0.17746384
7913,17,0.17485249
10272,17,0.17400798
2433,17,0.17293459
12826,17,0.17274408
5541,17,0.17266001
16888,17,0.17234962
3181,17,0.17158104
1457,17,0.17150293
8283,17,0.17101322
4978,17,0.16978838
10198,17,0.1695297
10400,17,0.16951868
9780,17,0.16918373
18117,17,0.16907151
3865,17,0.16876382
5441,17,0.16838062
14593,17,0.16811346
10373,17,0.16775724
5943,17,0.16723488
5433,17,0.16700503
18690,17,0.16663301
7292,17,0.16531926
1326,17,0.16495539
5649,17,0.16451877
10943,17,0.16390915
12318,17,0.16383868
5461,17,0.16373794
5406,17,0.16341554
13648,17,0.16333422
11699,17,0.16313496
13954,17,0.16227472
18168,17,0.16223465
571,17,0.16220757
732,17,0.16177888
10734,17,0.16160303
3857,17,0.16101788
6175,17,0.16042632
9912,17,0.1593768
17869,17,0.15842721
4068,17,0.15797833
12671,17,0.1579558
6202,17,0.15786336
15781,17,0.15673368
16702,17,0.15649447
16683,17,0.15629783
12119,17,0.15586776
10527,17,0.15583527
2471,17,0.1556924
3806,17,0.15522663
4939,17,0.15520285
6012,17,0.15425278
4186,17,0.15403153
15356,17,0.15392125
13697,17,0.15346687
18007,17,0.15276553
7590,17,0.15242063
9597,17,0.15166047
15379,17,0.15120682
14313,17,0.15089737
12577,17,0.15045984
14642,17,0.14994995
16537,17,0.14984566
11725,17,0.14961241
18309,17,0.14956927
18204,17,0.14928392
13462,17,0.1490166
12388,17,0.14901653
2476,17,0.14896476
217,17,0.1488977
6950,17,0.14855433
14898,17,0.14849393
4642,17,0.14843203
1132,17,0.14837874
6712,17,0.14741628
11097,17,0.14734511
1031,17,0.14699055
3322,17,0.14663866
3049,17,0.1465648
14069,17,0.14651191
15703,17,0.14643516
10629,17,0.14558087
18493,17,0.1455405
12650,17,0.1454211
13480,17,0.14498393
1320,17,0.14471473
17727,17,0.14460453
5716,17,0.144333
2157,17,0.14427134
4564,17,0.14422083
14797,17,0.1439709
10843,17,0.14385647
13505,17,0.14347856
14477,17,0.1433676
6130,17,0.14318179
17778,17,0.14295349
7552,17,0.14293087
4075,17,0.14281136
18247,17,0.14253466
12514,17,0.14239883
5458,17,0.14235324
801,17,0.142339
16914,17,0.14232787
3524,17,0.14229281
2147,17,0.1421718
18190,17,0.14215332
17253,17,0.14146844
10092,17,0.1409898
3040,17,0.14044385
9134,17,0.14043744
9364,17,0.14012724
2636,17,0.14002264
1515,17,0.1399304
3904,17,0.13978834
2855,17,0.13950348
9478,17,0.13941617
3663,17,0.13932346
2460,17,0.13904876
12741,17,0.13873118
14077,17,0.13870163
12417,17,0.13825148
12895,17,0.13819894
9029,17,0.13807201
7471,17,0.13781603
7234,17,0.13775282
7277,17,0.13771477
2518,17,0.13756578
3374,17,0.13697065
2199,17,0.13659544
3345,17,0.13655668
6249,17,0.13621002
12931,17,0.13579018
5230,17,0.13558693
1603,17,0.1353342
11250,17,0.13531764
11311,17,0.13512164
18489,17,0.13492739
13020,17,0.13469133
12124,17,0.13406856
6729,17,0.13338432
8945,17,0.13308778
3171,17,0.13305482
7564,17,0.13295099
11821,17,0.13284135
7867,17,0.13269192
10196,17,0.13245751
5564,17,0.13173956
6877,17,0.13073198
679,17,0.13064702
11031,17,0.13041328
4962,17,0.13040735
15338,17,0.1301388
15535,17,0.13013272
7988,17,0.12996769
15137,17,0.1291483
7992,17,0.12879305
15452,17,0.12859917
12171,17,0.12813884
9120,17,0.1280996
9225,17,0.12771091
1676,17,0.12734959
8325,17,0.1273358
10606,17,0.12722032
5062,17,0.12710255
13612,17,0.12702933
8733,17,0.12693396
729,17,0.12691176
8646,17,0.12682794
4869,17,0.12679024
17524,17,0.12639494
14206,17,0.12623166
10097,17,0.12585858
3026,17,0.12569162
1449,17,0.12555611
18503,17,0.12550788
6902,17,0.12530456
10823,17,0.12517828
3468,17,0.12462908
16083,17,0.123926
8170,17,0.123779394
12800,17,0.12371714
13634,17,0.12352902
4552,17,0.12292163
17986,17,0.12268296
10353,17,0.12228231
8770,17,0.12217844
2118,17,0.12200917
7955,17,0.12189645
17466,17,0.121682845
7550,17,0.12161722
15880,17,0.121589996
585,17,0.12153766
16633,17,0.12145909
4132,17,0.12088348
13124,17,0.120742515
2936,17,0.120676406
7715,17,0.12064484
8404,17,0.120555915
7740,17,0.12046238
4613,17,0.120426215
1370,17,0.12036475
2225,17,0.12027721
17380,17,0.12024577
4704,17,0.12015353
8574,17,0.11996401
16240,17,0.11985493
12586,17,0.11971918
6210,17,0.119362794
17792,17,0.11932475
14210,17,0.11921551
10935,17,0.119145624
11225,17,0.11878234
11155,17,0.11867107
9180,17,0.11865799
4057,17,0.11843442
1672,17,0.1184289
14405,17,0.11806683
604,17,0.11776438
16941,17,0.11754468
7775,17,0.11754166
8212,17,0.117514856
547,17,0.11748348
17860,17,0.1173728
7104,17,0.11729104
335,17,0.11708983
15280,17,0.11687962
5616,17,0.11684304
1215,17,0.11634984
6052,17,0.11627429
14172,17,0.11616893
15724,17,0.11604215
7495,17,0.11595691
17364,17,0.115956314
7251,17,0.115494445
6162,17,0.115459085
12197,17,0.115315005
12079,17,0.11494217
18073,17,0.11490912
5664,17,0.11422223
2605,17,0.11406277
13892,17,0.11376133
